district,school,num_applications
Residential District 09,10X213,76
Residential District 09,12X511,116
Residential District 09,11X249,144
Residential District 09,10X439,229
Residential District 09,09X413,334
Residential District 09,11X253,20
Residential District 09,11X418,84
Residential District 09,09X412,256
Residential District 09,09X403,182
Residential District 09,11X265,17
Residential District 09,12X267,230
Residential District 09,09X525,323
Residential District 09,07X527,250
Residential District 09,07X625,94
Residential District 09,08X349,47
Residential District 09,09X505,456
Residential District 09,10X284,81
Residential District 09,08X269,43
Residential District 09,10X546,77
Residential District 09,11X508,157
Residential District 09,15K448,2
Residential District 09,22K555,2
Residential District 09,23K493,2
Residential District 09,13K412,2
Residential District 09,16K498,7
Residential District 09,13K616,2
Residential District 09,15K656,13
Residential District 09,19K639,2
Residential District 09,14K488,2
Residential District 09,17K548,12
Residential District 09,21K690,3
Residential District 09,18K567,3
Residential District 09,02M393,95
Residential District 09,26Q315,2
Residential District 09,07X548,227
Residential District 09,10X442,54
Residential District 09,04M555,339
Residential District 09,02M615,53
Residential District 09,06M293,119
Residential District 09,13K674,2
Residential District 09,17K600,3
Residential District 09,09X564,171
Residential District 09,11X288,143
Residential District 09,05M362,229
Residential District 09,06M346,67
Residential District 09,07X427,21
Residential District 09,09X327,470
Residential District 09,10X524,71
Residential District 09,18K629,3
Residential District 09,31R450,3
Residential District 09,10X440,361
Residential District 09,13K963,2
Residential District 09,15K429,3
Residential District 09,10X549,98
Residential District 09,13K265,2
Residential District 09,09X329,191
Residential District 09,09X231,93
Residential District 09,23K644,3
Residential District 09,29Q327,3
Residential District 09,05M148,12
Residential District 09,12X271,47
Residential District 09,19K409,2
Residential District 09,01M450,15
Residential District 09,02M416,246
Residential District 09,02M394,3
Residential District 09,30Q258,3
Residential District 09,27Q314,2
Residential District 09,04M372,20
Residential District 09,02M294,49
Residential District 09,09X250,301
Residential District 09,12X251,68
Residential District 09,19K502,3
Residential District 09,02M303,12
Residential District 09,12X682,38
Residential District 09,25Q460,2
Residential District 09,02M288,70
Residential District 09,10X437,284
Residential District 09,10X438,314
Residential District 09,28Q440,3
Residential District 09,01M458,2
Residential District 09,26Q430,3
Residential District 09,03M417,55
Residential District 09,30Q501,34
Residential District 09,20K505,2
Residential District 09,05M499,143
Residential District 09,03M860,27
Residential District 09,09X517,138
Residential District 09,27Q260,7
Residential District 09,23K514,6
Residential District 09,29Q272,6
Residential District 09,13K605,7
Residential District 09,08X452,12
Residential District 09,13K594,2
Residential District 09,30Q417,2
Residential District 09,02M374,78
Residential District 09,06M552,69
Residential District 09,24Q485,3
Residential District 09,07X259,180
Residential District 09,11X455,155
Residential District 09,02M534,38
Residential District 09,02M586,2
Residential District 09,29Q498,9
Residential District 09,07X670,69
Residential District 09,08X405,189
Residential District 09,04M680,21
Residential District 09,02M560,2
Residential District 09,24Q550,9
Residential District 09,19K504,3
Residential District 09,27Q650,12
Residential District 09,11X544,51
Residential District 09,02M545,17
Residential District 09,10X565,87
Residential District 09,02M400,104
Residential District 09,06M423,9
Residential District 09,06M468,87
Residential District 09,02M420,136
Residential District 09,18K617,2
Residential District 09,03M492,36
Residential District 09,28Q690,3
Residential District 09,06M467,64
Residential District 09,06M463,63
Residential District 09,18K633,3
Residential District 09,17K546,3
Residential District 09,10X433,37
Residential District 09,09X543,47
Residential District 09,17K537,2
Residential District 09,03M494,72
Residential District 09,11X275,79
Residential District 09,02M489,61
Residential District 09,02M296,22
Residential District 09,11X509,24
Residential District 09,21K348,3
Residential District 09,20K485,2
Residential District 09,12X550,29
Residential District 09,28Q505,3
Residential District 09,07X500,149
Residential District 09,02M437,14
Residential District 09,02M605,14
Residential District 09,10X368,81
Residential District 09,02M544,2
Residential District 09,02M407,11
Residential District 09,29Q243,2
Residential District 09,07X334,36
Residential District 09,24Q530,6
Residential District 09,02M438,16
Residential District 09,24Q236,2
Residential District 09,10X342,52
Residential District 09,06M211,88
Residential District 09,18K563,2
Residential District 09,02M529,40
Residential District 09,02M313,7
Residential District 09,27Q480,1
Residential District 09,25Q425,6
Residential District 09,15K462,6
Residential District 09,10X228,1
Residential District 09,14K071,2
Residential District 09,21K468,2
Residential District 09,10X268,37
Residential District 09,10X374,354
Residential District 09,02M419,23
Residential District 09,02M425,25
Residential District 09,22K535,3
Residential District 09,02M550,6
Residential District 09,21K559,2
Residential District 09,30Q450,3
Residential District 09,08X530,55
Residential District 09,02M308,39
Residential District 09,03M541,252
Residential District 09,02M427,20
Residential District 09,02M542,46
Residential District 09,02M392,94
Residential District 09,04M435,400
Residential District 09,02M280,30
Residential District 09,02M459,42
Residential District 09,02M439,219
Residential District 09,10X477,112
Residential District 09,24Q585,3
Residential District 09,29Q492,2
Residential District 09,17K590,2
Residential District 09,12X248,41
Residential District 09,24Q520,3
Residential District 09,22K405,3
Residential District 09,08X312,29
Residential District 09,15K684,2
Residential District 09,02M418,112
Residential District 09,09X297,241
Residential District 09,09X252,417
Residential District 09,05M304,34
Residential District 09,12X242,124
Residential District 09,07X473,25
Residential District 09,02M432,20
Residential District 09,02M520,11
Residential District 09,02M412,43
Residential District 09,02M414,58
Residential District 09,02M376,80
Residential District 09,02M543,59
Residential District 09,09X350,28
Residential District 09,31R440,2
Residential District 09,01M539,71
Residential District 09,20K445,3
Residential District 09,11X513,20
Residential District 09,30Q555,2
Residential District 09,01M292,10
Residential District 09,22K611,2
Residential District 09,14K474,2
Residential District 09,02M298,97
Residential District 09,24Q296,2
Residential District 09,12X388,27
Residential District 09,04M495,163
Residential District 09,15K464,2
Residential District 09,08X320,26
Residential District 09,11X542,150
Residential District 09,19K507,2
Residential District 09,31R445,3
Residential District 09,02M408,43
Residential District 09,28Q680,2
Residential District 09,27Q302,2
Residential District 09,24Q600,11
Residential District 09,02M422,2
Residential District 09,08X293,57
Residential District 09,02M531,16
Residential District 09,02M580,13
Residential District 09,27Q475,3
Residential District 09,10X141,57
Residential District 09,24Q560,6
Residential District 09,27Q351,2
Residential District 09,27Q323,2
Residential District 09,19K683,3
Residential District 09,09X404,49
Residential District 09,17K531,2
Residential District 09,02M413,36
Residential District 09,08X348,9
Residential District 09,13K419,14
Residential District 09,17K543,3
Residential District 09,07X221,150
Residential District 09,03M859,16
Residential District 09,19K422,2
Residential District 09,02M139,25
Residential District 09,31R460,2
Residential District 09,02M519,67
Residential District 09,32K552,8
Residential District 09,15K497,2
Residential District 09,11X514,27
Residential District 09,32K168,3
Residential District 09,12X478,77
Residential District 09,02M260,36
Residential District 09,06M462,110
Residential District 09,03M403,58
Residential District 09,02M399,3
Residential District 09,02M655,17
Residential District 09,14K478,3
Residential District 09,17K528,2
Residential District 09,02M600,132
Residential District 09,07X223,154
Residential District 09,10X237,66
Residential District 09,03M299,12
Residential District 09,12X521,13
Residential District 09,07X551,48
Residential District 09,19K764,3
Residential District 09,02M135,24
Residential District 09,05M157,14
Residential District 09,03M402,44
Residential District 09,13K483,3
Residential District 09,14K454,2
Residential District 09,10X225,140
Residential District 09,28Q620,2
Residential District 09,05M670,23
Residential District 09,25Q525,40
Residential District 09,19K615,2
Residential District 09,02M533,40
Residential District 09,02M500,20
Residential District 09,07X495,462
Residential District 09,01M448,58
Residential District 09,02M305,17
Residential District 09,02M507,67
Residential District 09,13K527,2
Residential District 09,02M282,36
Residential District 09,02M551,11
Residential District 09,09X241,265
Residential District 09,03M307,25
Residential District 09,05M369,37
Residential District 09,02M316,9
Residential District 09,02M300,27
Residential District 09,13K350,3
Residential District 09,09X263,115
Residential District 09,02M449,14
Residential District 09,25Q240,2
Residential District 09,19K660,11
Residential District 09,03M415,66
Residential District 09,06M348,130
Residential District 09,10X243,176
Residential District 09,03M291,20
Residential District 09,08X558,24
Residential District 09,30Q445,3
Residential District 09,21K620,2
Residential District 09,14K558,8
Residential District 09,12X684,46
Residential District 09,08X282,9
Residential District 09,19K510,2
Residential District 09,10X353,164
Residential District 09,28Q284,2
Residential District 09,04M610,28
Residential District 09,09X568,139
Residential District 10,02M047,24
Residential District 10,15K960,3
Residential District 10,08X636,21
Residential District 10,14K610,6
Residential District 10,06M540,207
Residential District 10,30Q301,15
Residential District 10,17K382,10
Residential District 10,18K637,2
Residential District 10,32K403,3
Residential District 10,17K751,8
Residential District 10,09X365,243
Residential District 10,11X270,80
Residential District 10,02M546,159
Residential District 10,19K404,6
Residential District 10,30Q575,10
Residential District 10,24Q264,9
Residential District 10,17K408,7
Residential District 10,19K618,9
Residential District 10,27Q309,3
Residential District 10,07X600,211
Residential District 10,32K554,2
Residential District 10,08X376,15
Residential District 10,08X367,25
Residential District 10,02M630,188
Residential District 10,12X446,10
Residential District 10,11X299,216
Residential District 10,27Q400,2
Residential District 10,24Q610,19
Residential District 10,30Q580,6
Residential District 10,01M696,156
Residential District 10,24Q299,29
Residential District 10,02M411,262
Residential District 10,26Q495,2
Residential District 10,03M479,414
Residential District 10,13K595,3
Residential District 10,10X434,482
Residential District 10,13K670,9
Residential District 10,16K455,2
Residential District 10,10X264,378
Residential District 10,11X290,175
Residential District 10,11X545,79
Residential District 10,08X537,3
Residential District 10,08X432,29
Residential District 10,12X479,40
Residential District 10,09X260,545
Residential District 10,10X351,294
Residential District 10,09X227,323
Residential District 10,08X561,49
Residential District 10,07X522,90
Residential District 10,09X324,100
Residential District 10,10X213,231
Residential District 10,12X511,80
Residential District 10,11X249,186
Residential District 10,10X439,543
Residential District 10,09X413,207
Residential District 10,11X253,57
Residential District 10,11X418,148
Residential District 10,09X412,150
Residential District 10,09X403,74
Residential District 10,11X265,48
Residential District 10,12X267,105
Residential District 10,09X525,275
Residential District 10,07X527,99
Residential District 10,07X625,126
Residential District 10,08X349,44
Residential District 10,09X505,227
Residential District 10,10X284,195
Residential District 10,08X269,36
Residential District 10,10X546,184
Residential District 10,11X508,339
Residential District 10,15K448,2
Residential District 10,22K555,2
Residential District 10,23K493,2
Residential District 10,13K412,2
Residential District 10,18K566,2
Residential District 10,16K498,3
Residential District 10,13K616,2
Residential District 10,15K656,26
Residential District 10,19K639,2
Residential District 10,14K488,2
Residential District 10,17K548,3
Residential District 10,21K690,3
Residential District 10,18K567,3
Residential District 10,32K556,2
Residential District 10,02M393,115
Residential District 10,26Q315,6
Residential District 10,29Q326,2
Residential District 10,07X548,131
Residential District 10,10X442,170
Residential District 10,04M555,443
Residential District 10,27Q262,2
Residential District 10,02M615,77
Residential District 10,06M293,216
Residential District 10,13K674,2
Residential District 10,24Q293,2
Residential District 10,17K600,3
Residential District 10,09X564,84
Residential District 10,15K519,3
Residential District 10,11X288,305
Residential District 10,05M362,295
Residential District 10,06M346,67
Residential District 10,07X427,17
Residential District 10,09X327,138
Residential District 10,10X524,145
Residential District 10,18K629,3
Residential District 10,31R450,2
Residential District 10,10X440,794
Residential District 10,13K963,2
Residential District 10,15K429,3
Residential District 10,10X549,472
Residential District 10,13K265,2
Residential District 10,09X329,106
Residential District 10,32K545,2
Residential District 10,09X231,78
Residential District 10,23K644,3
Residential District 10,29Q327,3
Residential District 10,05M148,11
Residential District 10,12X271,83
Residential District 10,01M450,26
Residential District 10,14K477,2
Residential District 10,25Q281,2
Residential District 10,21K525,2
Residential District 10,02M416,398
Residential District 10,02M394,3
Residential District 10,30Q258,3
Residential District 10,04M372,13
Residential District 10,02M294,94
Residential District 10,29Q265,2
Residential District 10,09X250,126
Residential District 10,12X251,51
Residential District 10,19K502,2
Residential District 10,02M303,55
Residential District 10,12X682,58
Residential District 10,25Q460,2
Residential District 10,02M288,64
Residential District 10,10X437,546
Residential District 10,10X438,848
Residential District 10,28Q440,12
Residential District 10,01M458,7
Residential District 10,20K490,2
Residential District 10,26Q430,6
Residential District 10,03M417,101
Residential District 10,30Q501,57
Residential District 10,05M499,77
Residential District 10,03M860,14
Residential District 10,09X517,71
Residential District 10,27Q260,3
Residential District 10,23K514,3
Residential District 10,29Q272,3
Residential District 10,13K605,3
Residential District 10,08X452,19
Residential District 10,13K594,2
Residential District 10,30Q417,2
Residential District 10,02M374,75
Residential District 10,06M552,67
Residential District 10,24Q485,3
Residential District 10,07X259,153
Residential District 10,11X455,210
Residential District 10,02M534,67
Residential District 10,02M586,2
Residential District 10,29Q498,3
Residential District 10,07X670,43
Residential District 10,08X405,167
Residential District 10,04M680,26
Residential District 10,02M560,2
Residential District 10,24Q550,4
Residential District 10,19K504,3
Residential District 10,28Q328,2
Residential District 10,27Q650,6
Residential District 10,11X544,92
Residential District 10,02M545,15
Residential District 10,10X565,228
Residential District 10,02M400,241
Residential District 10,06M423,13
Residential District 10,06M468,106
Residential District 10,02M420,145
Residential District 10,03M492,67
Residential District 10,28Q690,3
Residential District 10,06M467,84
Residential District 10,06M463,56
Residential District 10,18K633,2
Residential District 10,17K546,2
Residential District 10,17K539,2
Residential District 10,10X433,241
Residential District 10,09X543,27
Residential District 10,17K537,2
Residential District 10,24Q267,2
Residential District 10,03M494,69
Residential District 10,11X275,152
Residential District 10,02M489,68
Residential District 10,02M296,32
Residential District 10,11X509,38
Residential District 10,21K348,7
Residential District 10,20K485,2
Residential District 10,12X550,29
Residential District 10,28Q505,3
Residential District 10,07X500,54
Residential District 10,02M437,24
Residential District 10,02M605,55
Residential District 10,10X368,507
Residential District 10,02M544,2
Residential District 10,30Q502,2
Residential District 10,02M407,21
Residential District 10,29Q243,2
Residential District 10,07X334,20
Residential District 10,24Q530,6
Residential District 10,02M438,11
Residential District 10,10X342,149
Residential District 10,06M211,177
Residential District 10,18K563,2
Residential District 10,02M529,34
Residential District 10,28Q350,2
Residential District 10,02M313,8
Residential District 10,22K425,1
Residential District 10,27Q480,7
Residential District 10,25Q425,11
Residential District 10,21K540,6
Residential District 10,15K462,6
Residential District 10,14K071,2
Residential District 10,10X268,146
Residential District 10,10X374,691
Residential District 10,02M419,33
Residential District 10,02M425,31
Residential District 10,22K535,3
Residential District 10,02M550,2
Residential District 10,21K559,2
Residential District 10,30Q450,8
Residential District 10,08X530,38
Residential District 10,01M515,2
Residential District 10,02M308,25
Residential District 10,14K586,1
Residential District 10,03M541,303
Residential District 10,02M427,10
Residential District 10,02M542,77
Residential District 10,02M392,87
Residential District 10,04M435,437
Residential District 10,02M280,25
Residential District 10,02M459,26
Residential District 10,02M439,257
Residential District 10,10X477,489
Residential District 10,26Q435,3
Residential District 10,24Q585,3
Residential District 10,29Q492,2
Residential District 10,17K590,2
Residential District 10,12X248,18
Residential District 10,24Q520,7
Residential District 10,22K405,10
Residential District 10,08X312,50
Residential District 10,15K684,7
Residential District 10,02M418,119
Residential District 10,09X297,122
Residential District 10,09X252,216
Residential District 10,05M304,15
Residential District 10,12X242,57
Residential District 10,07X473,7
Residential District 10,02M432,22
Residential District 10,02M520,6
Residential District 10,02M412,95
Residential District 10,02M414,97
Residential District 10,02M376,107
Residential District 10,16K765,3
Residential District 10,02M543,56
Residential District 10,09X350,20
Residential District 10,31R440,2
Residential District 10,01M539,79
Residential District 10,20K445,7
Residential District 10,11X513,84
Residential District 10,30Q555,1
Residential District 10,01M292,10
Residential District 10,22K611,2
Residential District 10,14K474,2
Residential District 10,02M298,64
Residential District 10,24Q296,1
Residential District 10,12X388,24
Residential District 10,04M495,208
Residential District 10,15K464,2
Residential District 10,29Q259,3
Residential District 10,17K122,2
Residential District 10,08X320,35
Residential District 10,11X542,427
Residential District 10,19K507,2
Residential District 10,02M408,72
Residential District 10,27Q302,2
Residential District 10,25Q241,2
Residential District 10,26Q566,2
Residential District 10,29Q248,3
Residential District 10,24Q600,11
Residential District 10,02M422,2
Residential District 10,08X293,61
Residential District 10,02M531,37
Residential District 10,02M580,17
Residential District 10,10X141,558
Residential District 10,25Q670,2
Residential District 10,24Q560,3
Residential District 10,09X404,19
Residential District 10,02M413,70
Residential District 10,08X348,14
Residential District 10,13K419,7
Residential District 10,17K543,2
Residential District 10,07X221,81
Residential District 10,03M859,22
Residential District 10,02M139,33
Residential District 10,15K667,2
Residential District 10,31R460,2
Residential District 10,02M519,97
Residential District 10,23K697,2
Residential District 10,32K552,2
Residential District 10,15K497,2
Residential District 10,11X514,37
Residential District 10,16K688,2
Residential District 10,32K168,2
Residential District 10,32K549,2
Residential District 10,12X478,55
Residential District 10,02M260,64
Residential District 10,06M462,89
Residential District 10,03M403,63
Residential District 10,02M399,3
Residential District 10,02M655,19
Residential District 10,14K478,3
Residential District 10,17K528,2
Residential District 10,02M600,143
Residential District 10,07X223,77
Residential District 10,10X237,224
Residential District 10,03M299,9
Residential District 10,12X521,12
Residential District 10,07X551,45
Residential District 10,02M135,12
Residential District 10,05M157,14
Residential District 10,03M402,104
Residential District 10,13K483,7
Residential District 10,10X225,280
Residential District 10,28Q620,14
Residential District 10,05M670,11
Residential District 10,31R455,2
Residential District 10,25Q525,32
Residential District 10,19K615,2
Residential District 10,02M533,41
Residential District 10,02M500,21
Residential District 10,07X495,400
Residential District 10,01M448,53
Residential District 10,02M305,34
Residential District 10,02M507,70
Residential District 10,02M282,52
Residential District 10,02M551,10
Residential District 10,09X241,106
Residential District 10,03M307,36
Residential District 10,05M369,28
Residential District 10,02M316,7
Residential District 10,02M300,28
Residential District 10,13K350,3
Residential District 10,09X263,48
Residential District 10,02M449,55
Residential District 10,19K660,2
Residential District 10,03M415,92
Residential District 10,06M348,99
Residential District 10,10X243,579
Residential District 10,03M291,51
Residential District 10,08X558,35
Residential District 10,30Q445,3
Residential District 10,21K620,2
Residential District 10,14K558,3
Residential District 10,14K561,2
Residential District 10,12X684,55
Residential District 10,08X282,7
Residential District 10,19K510,2
Residential District 10,25Q285,2
Residential District 10,10X353,653
Residential District 10,28Q284,2
Residential District 10,04M610,29
Residential District 10,30Q286,2
Residential District 10,28Q896,1
Residential District 10,14K614,2
Residential District 10,09X568,123
Residential District 11,02M047,19
Residential District 11,15K960,3
Residential District 11,08X636,26
Residential District 11,14K610,9
Residential District 11,06M540,192
Residential District 11,30Q301,14
Residential District 11,17K382,3
Residential District 11,18K637,6
Residential District 11,32K403,6
Residential District 11,17K751,7
Residential District 11,09X365,41
Residential District 11,11X270,405
Residential District 11,02M546,147
Residential District 11,19K404,3
Residential District 11,30Q575,13
Residential District 11,24Q264,11
Residential District 11,17K408,2
Residential District 11,19K618,7
Residential District 11,27Q309,7
Residential District 11,07X600,132
Residential District 11,32K554,6
Residential District 11,08X376,59
Residential District 11,08X367,77
Residential District 11,02M630,166
Residential District 11,12X446,17
Residential District 11,11X299,867
Residential District 11,27Q400,9
Residential District 11,24Q610,31
Residential District 11,30Q580,34
Residential District 11,01M696,291
Residential District 11,24Q299,78
Residential District 11,02M411,354
Residential District 11,03M479,427
Residential District 11,13K595,6
Residential District 11,10X434,156
Residential District 11,13K670,3
Residential District 11,29Q313,2
Residential District 11,10X264,285
Residential District 11,11X290,331
Residential District 11,11X545,192
Residential District 11,08X537,2
Residential District 11,08X432,80
Residential District 11,12X479,49
Residential District 11,09X260,433
Residential District 11,10X351,118
Residential District 11,09X227,113
Residential District 11,08X561,134
Residential District 11,07X522,87
Residential District 11,09X324,42
Residential District 11,10X213,99
Residential District 11,12X511,92
Residential District 11,11X249,437
Residential District 11,10X439,289
Residential District 11,09X413,113
Residential District 11,11X253,134
Residential District 11,11X418,388
Residential District 11,09X412,67
Residential District 11,09X403,64
Residential District 11,11X265,171
Residential District 11,12X267,79
Residential District 11,09X525,80
Residential District 11,07X527,42
Residential District 11,07X625,45
Residential District 11,08X349,347
Residential District 11,09X505,133
Residential District 11,10X284,89
Residential District 11,08X269,32
Residential District 11,10X546,80
Residential District 11,11X508,949
Residential District 11,13K553,2
Residential District 11,17K547,3
Residential District 11,22K555,2
Residential District 11,23K493,2
Residential District 11,13K412,2
Residential District 11,16K498,8
Residential District 11,15K656,7
Residential District 11,13K439,2
Residential District 11,19K639,2
Residential District 11,14K488,2
Residential District 11,17K548,2
Residential District 11,18K567,3
Residential District 11,32K556,2
Residential District 11,02M393,57
Residential District 11,26Q315,2
Residential District 11,31R047,2
Residential District 11,29Q326,2
Residential District 11,07X548,74
Residential District 11,10X442,98
Residential District 11,04M555,455
Residential District 11,27Q262,2
Residential District 11,02M615,37
Residential District 11,06M293,53
Residential District 11,13K674,8
Residential District 11,24Q293,2
Residential District 11,17K600,3
Residential District 11,09X564,16
Residential District 11,15K519,2
Residential District 11,11X288,818
Residential District 11,05M362,277
Residential District 11,06M346,11
Residential District 11,07X427,16
Residential District 11,09X327,31
Residential District 11,10X524,41
Residential District 11,18K629,3
Residential District 11,31R450,2
Residential District 11,10X440,644
Residential District 11,15K429,3
Residential District 11,10X549,73
Residential District 11,13K265,2
Residential District 11,09X329,27
Residential District 11,32K545,2
Residential District 11,09X231,65
Residential District 11,23K644,2
Residential District 11,29Q327,6
Residential District 11,05M148,13
Residential District 11,12X271,38
Residential District 11,19K409,2
Residential District 11,01M450,19
Residential District 11,14K477,2
Residential District 11,25Q281,6
Residential District 11,14K685,2
Residential District 11,02M416,416
Residential District 11,30Q258,3
Residential District 11,27Q334,2
Residential District 11,27Q314,2
Residential District 11,04M372,2
Residential District 11,02M294,27
Residential District 11,09X250,67
Residential District 11,12X251,69
Residential District 11,19K502,2
Residential District 11,02M303,8
Residential District 11,12X682,56
Residential District 11,25Q460,15
Residential District 11,02M288,42
Residential District 11,10X437,358
Residential District 11,10X438,531
Residential District 11,28Q440,12
Residential District 11,20K490,2
Residential District 11,26Q430,18
Residential District 11,03M417,48
Residential District 11,30Q501,39
Residential District 11,05M499,60
Residential District 11,03M860,19
Residential District 11,09X517,22
Residential District 11,27Q260,3
Residential District 11,23K514,3
Residential District 11,31R064,1
Residential District 11,29Q272,3
Residential District 11,13K605,7
Residential District 11,08X452,37
Residential District 11,13K594,2
Residential District 11,02M374,65
Residential District 11,06M552,9
Residential District 11,24Q485,3
Residential District 11,07X259,148
Residential District 11,11X455,677
Residential District 11,02M534,24
Residential District 11,02M586,2
Residential District 11,29Q498,10
Residential District 11,07X670,60
Residential District 11,08X405,787
Residential District 11,04M680,24
Residential District 11,02M560,2
Residential District 11,24Q550,11
Residential District 11,19K504,3
Residential District 11,28Q328,2
Residential District 11,27Q650,10
Residential District 11,11X544,178
Residential District 11,02M545,25
Residential District 11,10X565,112
Residential District 11,02M400,51
Residential District 11,06M423,2
Residential District 11,06M468,34
Residential District 11,02M420,137
Residential District 11,03M492,30
Residential District 11,28Q690,3
Residential District 11,06M467,17
Residential District 11,06M463,18
Residential District 11,18K633,6
Residential District 11,17K546,2
Residential District 11,17K539,2
Residential District 11,10X433,54
Residential District 11,09X543,16
Residential District 11,17K537,2
Residential District 11,24Q267,2
Residential District 11,03M494,30
Residential District 11,11X275,295
Residential District 11,02M489,38
Residential District 11,02M296,16
Residential District 11,11X509,135
Residential District 11,21K348,3
Residential District 11,20K485,2
Residential District 11,12X550,70
Residential District 11,28Q505,7
Residential District 11,07X500,135
Residential District 11,02M437,13
Residential District 11,02M605,13
Residential District 11,10X368,69
Residential District 11,02M544,2
Residential District 11,02M407,15
Residential District 11,29Q243,2
Residential District 11,07X334,11
Residential District 11,24Q530,6
Residential District 11,02M438,6
Residential District 11,24Q236,2
Residential District 11,10X342,1
Residential District 11,06M211,48
Residential District 11,02M529,32
Residential District 11,02M313,3
Residential District 11,27Q480,7
Residential District 11,25Q425,18
Residential District 11,21K540,6
Residential District 11,15K462,2
Residential District 11,21K468,2
Residential District 11,10X268,21
Residential District 11,10X374,450
Residential District 11,02M419,10
Residential District 11,02M425,11
Residential District 11,22K535,8
Residential District 11,02M550,2
Residential District 11,21K559,2
Residential District 11,30Q450,8
Residential District 11,08X530,76
Residential District 11,01M515,7
Residential District 11,02M308,19
Residential District 11,14K586,1
Residential District 11,03M541,397
Residential District 11,02M427,18
Residential District 11,02M542,18
Residential District 11,02M392,38
Residential District 11,04M435,557
Residential District 11,02M280,21
Residential District 11,02M459,35
Residential District 11,02M439,278
Residential District 11,10X477,120
Residential District 11,26Q435,2
Residential District 11,24Q585,12
Residential District 11,29Q492,2
Residential District 11,17K590,2
Residential District 11,28Q167,2
Residential District 11,12X248,21
Residential District 11,24Q520,3
Residential District 11,22K405,18
Residential District 11,08X312,92
Residential District 11,15K684,7
Residential District 11,02M418,200
Residential District 11,09X297,52
Residential District 11,09X252,48
Residential District 11,05M304,14
Residential District 11,12X242,100
Residential District 11,07X473,12
Residential District 11,02M432,23
Residential District 11,02M520,4
Residential District 11,02M412,98
Residential District 11,02M414,105
Residential District 11,02M376,99
Residential District 11,02M543,10
Residential District 11,09X350,2
Residential District 11,31R440,2
Residential District 11,01M539,151
Residential District 11,20K445,3
Residential District 11,11X513,315
Residential District 11,01M292,3
Residential District 11,14K474,2
Residential District 11,02M298,55
Residential District 11,24Q296,1
Residential District 11,12X388,62
Residential District 11,04M495,225
Residential District 11,29Q259,3
Residential District 11,17K122,2
Residential District 11,08X320,225
Residential District 11,11X542,1253
Residential District 11,19K507,2
Residential District 11,31R445,3
Residential District 11,02M408,42
Residential District 11,28Q680,2
Residential District 11,25Q241,2
Residential District 11,26Q566,2
Residential District 11,29Q248,3
Residential District 11,25Q252,2
Residential District 11,24Q600,15
Residential District 11,02M422,2
Residential District 11,08X293,243
Residential District 11,02M531,26
Residential District 11,02M580,13
Residential District 11,27Q475,2
Residential District 11,10X141,98
Residential District 11,25Q670,2
Residential District 11,24Q560,3
Residential District 11,27Q323,2
Residential District 11,09X404,16
Residential District 11,02M413,39
Residential District 11,08X348,111
Residential District 11,13K419,7
Residential District 11,17K543,2
Residential District 11,07X221,87
Residential District 11,03M859,10
Residential District 11,02M139,18
Residential District 11,02M519,88
Residential District 11,32K552,2
Residential District 11,15K497,2
Residential District 11,11X514,425
Residential District 11,16K688,2
Residential District 11,32K168,2
Residential District 11,32K549,2
Residential District 11,12X478,106
Residential District 11,02M260,47
Residential District 11,06M462,21
Residential District 11,03M403,24
Residential District 11,02M399,3
Residential District 11,02M655,24
Residential District 11,14K478,3
Residential District 11,02M600,91
Residential District 11,07X223,83
Residential District 11,10X237,110
Residential District 11,03M299,7
Residential District 11,12X521,39
Residential District 11,07X551,22
Residential District 11,19K764,3
Residential District 11,02M135,15
Residential District 11,05M157,14
Residential District 11,03M402,14
Residential District 11,13K483,3
Residential District 11,14K454,2
Residential District 11,10X225,100
Residential District 11,28Q620,7
Residential District 11,05M670,15
Residential District 11,31R455,2
Residential District 11,25Q525,171
Residential District 11,19K615,2
Residential District 11,02M533,50
Residential District 11,02M500,12
Residential District 11,07X495,398
Residential District 11,01M448,43
Residential District 11,02M305,10
Residential District 11,02M507,56
Residential District 11,13K527,2
Residential District 11,02M282,21
Residential District 11,02M551,8
Residential District 11,09X241,34
Residential District 11,20K609,2
Residential District 11,03M307,6
Residential District 11,05M369,26
Residential District 11,02M316,8
Residential District 11,02M300,21
Residential District 11,13K350,3
Residential District 11,09X263,10
Residential District 11,02M449,36
Residential District 11,25Q240,2
Residential District 11,19K660,2
Residential District 11,03M415,58
Residential District 11,06M348,21
Residential District 11,10X243,201
Residential District 11,03M291,26
Residential District 11,08X558,320
Residential District 11,30Q445,11
Residential District 11,21K620,2
Residential District 11,14K558,3
Residential District 11,14K561,2
Residential District 11,12X684,111
Residential District 11,08X282,32
Residential District 11,19K510,2
Residential District 11,10X353,355
Residential District 11,28Q284,6
Residential District 11,04M610,37
Residential District 11,30Q286,2
Residential District 11,28Q896,1
Residential District 11,09X568,86
Residential District 12,02M047,14
Residential District 12,08X636,21
Residential District 12,14K610,3
Residential District 12,06M540,96
Residential District 12,30Q301,10
Residential District 12,17K382,3
Residential District 12,18K637,2
Residential District 12,32K403,6
Residential District 12,17K751,7
Residential District 12,09X365,58
Residential District 12,11X270,38
Residential District 12,02M546,92
Residential District 12,19K404,3
Residential District 12,30Q575,6
Residential District 12,24Q264,7
Residential District 12,17K408,2
Residential District 12,19K618,8
Residential District 12,27Q309,3
Residential District 12,07X600,137
